message,label
Royal Mail Important Message | Your account is at risk | We detected a login from an unrecognised device | Please verify immediately to protect your account | Secure link: http://paypal-secure-verify.com/login | Do not share this link | Do not reply to this message,1
Listen I know you've heard this before but this is different | I've been using this investment platform for 2 weeks | Already made 400% | Minimum investment is £700 | I can refer you and we both get a bonus | Link in my bio,1
Hey it's Jake | My phone broke and I'm using a backup | I'm in trouble and need £500 right now | CashApp transfer would be amazing | Please keep quiet about this for now,1
My angel | Our love is so real to me | I know we haven't met in person yet but my feelings are genuine | I need your help | visa fees | If you can send £200 I can finally come to you | Please my love I am desperate,1
Hiya | Sorry to bother you | It's Harry on a borrowed phone | Really need £200 transferred to Revolut | Will pay back with interest | Please just keep quiet about this for now | Please reply asap,1
Hey please help | I'm in trouble | Need $100 right now | Revolut is quickest | I'm safe but I need this money urgently | Please please don't call the police | Just send it | I'll explain later | Please don't tell anyone yet | Time is critical,1
Final Warning from PayPal | Your account will be closed in 24 hours | We attempted to contact you multiple times | Please update your information immediately | http://natwest-alert-secure.com/login | Ignore at your own risk | Do not reply to this message,1
I've been making passive income for months now and I finally want to share it | This AI trading bot does everything automatically | You invest £1000 and it generates double | No experience needed | Send me a DM and I'll walk you through it | Limited spots available,1
Hi! Sorry to message out of nowhere | It's Emma btw | I'm in a really bad situation | Could you send me £120 via BACS? | I'll pay you back tomorrow I promise | Please keep this between us,1
"Hey | So I know this sounds too good to be true | But I've been paid out already | £800 in, £10000 out | Crypto trading platform | My referral gets you a bonus | Link: http://invest-now-crypto.com",1
Hi it's me Ryan | I know this is random but I really need your help | Can you send £300 to my Revolut? | I'll explain everything when I see you | Just don't tell mum/dad yet please,1
Good morning | Hope you slept well | Quick question — do you know a good plumber? | Having issues with the tap again,0
Hello my dear | I was just thinking about our future together | The house we will share | Our life | But first I must get past this problem | plane ticket to come see you | £200 would save everything | I will spend my whole life making it up to you | Please don't tell anyone about our situation | Time is running out please hurry,1
NatWest Account Alert | We have placed a hold on your account | Unusual activity detected | Please verify your details within 24 hours | Verification link: http://paypal-secure-verify.com/login | Your account will be restricted until verified | Do not reply to this message,1
Hey | The meeting got moved to Thursday | Just wanted to let you know so you don't show up Wednesday | See you then,0
Can you pick up some milk on your way home? | We've run out | Also bread if they have it | Thanks,0
Hello my love | I hope you are well | I miss you so much | I am counting the days until we meet | Unfortunately something terrible has happened | business deal gone wrong | I need $1000 urgently | Please send via Western Union | I would not ask if I had any other option,1
Can you remind me what time the thing starts tomorrow? | I keep forgetting to check | Also should I bring anything?,0
Please I need your help | Got myself into a bad situation | Need £75 via CashApp immediately | I can't talk right now | Please just send it | I'll make it up to you | Please hurry time is running out | Please don't tell anyone yet | Time is critical,1
Evri Security Team | Your payment of $24.99 has been declined | To continue using your account please update your payment information | Secure link: http://barclays-secure-login.com | This link expires in 24 hours,1
DHL Security Alert | Multiple failed login attempts detected | Your account is temporarily restricted | Please verify your identity to restore access | http://apple-id-suspended.com/restore | This is an automated security message,1
Hiya | It's Dan using my friend's phone | Really embarrassing situation | Could you lend me £120? | Send it to PayPal | Don't tell the others I'll explain | Please reply asap,1
You probably get these messages a lot but hear me out | This is a verified trading platform | I invested $1000 | Got back 200% | The guy who runs it has 50k followers | Here's the link: http://bit.ly/crypto-gains,1
Darling I am so sorry to ask this | You know I would never ask unless absolutely necessary | visa fees | I need £1000 transferred urgently | As soon as I am there with you I will sort everything | Please trust me my love,1
